sensor,time,pm_1,pm_25,pm_10,location
9,5018,3,4,4,in
9,8749,2,2,2,in
9,10175,2,2,2,in
9,11082,2,3,3,in
9,11923,2,3,3,in
9,12763,2,3,3,in
9,13670,1,2,2,in
9,14512,1,2,2,in
9,15353,1,2,2,in
9,16261,1,2,2,in
9,17102,1,2,2,in
9,17943,1,2,2,in
9,18851,1,3,3,in
9,19692,1,3,3,in
9,20534,1,3,3,in
9,21441,1,3,3,in
9,22283,1,3,3,in
9,23123,1,3,3,in
9,24032,1,3,3,in
9,24872,1,3,3,in
9,25713,1,3,3,in
9,26621,1,3,3,in
9,27462,1,3,3,in
9,28304,1,3,3,in
9,29211,1,3,3,in
9,30052,1,3,3,in
9,30894,1,3,3,in
9,31802,1,3,3,in
9,32643,1,3,3,in
9,33484,1,3,3,in
9,34392,1,2,2,in
9,35232,2,3,3,in
9,36074,2,3,3,in
9,36981,2,3,3,in
9,37822,1,2,2,in
9,38663,1,2,2,in
9,39570,1,3,3,in
9,40412,1,3,3,in
9,41252,1,3,3,in
9,42161,1,3,3,in
9,43000,1,3,3,in
9,43842,1,3,3,in
9,44749,1,3,3,in
9,45590,1,3,3,in
9,46431,1,3,3,in
9,47339,1,2,2,in
9,48181,1,2,2,in
9,49021,1,2,2,in
9,49929,1,2,2,in
9,50770,1,2,2,in
9,51611,1,2,2,in
9,52519,1,2,2,in
9,53360,1,2,2,in
9,54201,1,2,2,in
9,55109,1,3,3,in
9,55951,1,3,3,in
9,56791,1,3,3,in
9,57700,1,2,2,in
9,58539,1,2,2,in
9,59379,1,2,2,in
9,60288,1,2,2,in
9,61128,1,2,2,in
9,61969,1,2,2,in
9,62877,1,3,3,in
9,63718,1,3,3,in
9,64559,1,3,3,in
9,65467,1,2,2,in
9,66308,1,2,2,in
9,67149,1,2,2,in
9,68058,1,2,2,in
9,68899,1,2,2,in
9,69740,1,2,2,in
9,70648,1,2,2,in
9,71489,1,2,2,in
9,72330,1,2,2,in
9,73237,1,2,2,in
9,74078,1,2,2,in
9,74919,1,2,2,in
9,75827,1,2,2,in
9,76667,2,3,3,in
9,77508,2,3,3,in
9,78416,2,2,2,in
9,79257,2,2,2,in
9,80098,1,1,1,in
9,81005,1,2,2,in
9,81846,1,2,2,in
9,82686,2,3,3,in
9,83594,2,3,3,in
9,84434,2,3,3,in
9,85275,2,3,3,in
9,86182,2,3,4,in
9,87024,2,3,4,in
9,87864,2,3,4,in
9,88772,2,3,4,in
9,89613,2,3,4,in
9,90454,2,3,4,in
9,91362,2,3,4,in
9,92203,2,3,4,in
9,93042,2,3,4,in
9,93950,2,3,4,in
9,94791,2,3,4,in
9,95632,2,3,4,in
9,96539,2,3,4,in
9,97380,2,3,4,in
9,98222,2,3,4,in
9,99129,2,4,5,in
9,99970,2,4,5,in
9,100810,2,4,5,in
9,101719,2,3,4,in
9,102558,2,3,4,in
9,103399,2,3,4,in
9,104307,2,3,4,in
9,105148,2,3,4,in
9,105988,2,3,4,in
9,106896,2,2,3,in
9,107737,2,2,3,in
9,108577,2,2,3,in
9,109486,2,3,4,in
9,110325,2,3,4,in
9,111166,2,3,4,in
9,112074,1,2,2,in
9,112915,1,2,2,in
9,113756,1,2,2,in
9,114663,1,2,2,in
9,115504,2,3,3,in
9,116344,2,3,3,in
9,117253,2,2,2,in
9,118093,2,2,2,in
9,118934,2,2,2,in
9,119841,2,2,2,in
9,120683,2,2,2,in
9,121524,1,1,1,in
9,122431,0,1,1,in
9,123272,0,1,1,in
9,124112,0,1,1,in
9,125020,0,1,1,in
9,125861,0,1,1,in
9,126702,0,1,1,in
9,127610,0,1,1,in
9,128451,0,1,1,in
9,129293,0,1,1,in
9,130200,0,2,2,in
9,131041,0,2,2,in
9,131881,0,2,2,in
9,132789,1,3,3,in
9,133630,1,3,3,in
9,134471,1,3,3,in
9,135378,1,3,3,in
9,136219,1,3,3,in
9,137060,1,3,3,in
9,137968,1,3,3,in
9,138809,1,3,3,in
9,139650,1,3,3,in
9,140558,2,4,4,in
9,141399,2,4,4,in
9,142239,2,4,4,in
9,143148,2,4,4,in
9,143987,2,4,4,in
9,144829,2,4,4,in
9,145737,2,4,4,in
9,146577,2,4,4,in
9,147418,2,4,4,in
9,148326,2,5,5,in
9,149167,2,5,5,in
9,150008,2,5,5,in
9,150916,2,5,5,in
9,151756,2,5,5,in
9,152598,2,5,5,in
9,153505,2,4,4,in
9,154346,2,4,4,in
9,155187,2,4,4,in
9,156094,2,4,4,in
9,156935,1,3,3,in
9,157775,1,3,3,in
9,158684,1,4,4,in
9,159524,1,4,4,in
9,160365,1,4,4,in
9,161272,1,4,6,in
9,162113,1,4,6,in
9,162954,2,5,7,in
9,163861,1,5,7,in
9,164702,1,5,7,in
9,165542,1,5,7,in
9,166451,1,4,6,in
9,167291,1,4,6,in
9,168132,1,4,6,in
9,169040,0,3,5,in
9,169881,0,3,5,in
9,170722,0,3,5,in
9,171630,1,4,6,in
9,172471,1,4,6,in
9,173312,1,4,6,in
9,174220,1,5,7,in
9,175060,0,4,6,in
9,175901,0,4,6,in
9,176808,1,4,6,in
9,177650,1,4,6,in
9,178490,1,4,6,in
9,179398,1,4,6,in
9,180239,1,4,6,in
9,181079,2,5,7,in
9,181987,2,4,6,in
9,182828,2,4,6,in
9,183668,1,3,5,in
9,184576,0,2,4,in
9,185416,0,2,4,in
9,186258,0,2,4,in
9,187165,1,2,3,in
9,188006,1,2,3,in
9,188847,1,2,3,in
9,189755,2,3,3,in
9,190596,2,3,3,in
9,191436,2,3,3,in
9,192344,1,2,2,in
9,193184,1,2,2,in
9,194025,1,2,2,in
9,194932,1,2,2,in
9,195774,2,3,3,in
9,196615,2,3,3,in
9,197522,2,3,3,in
9,198363,2,3,3,in
9,199203,2,3,3,in
9,200112,2,3,3,in
9,200952,2,3,3,in
9,201794,2,3,3,in
9,202701,2,2,2,in
9,203542,2,2,2,in
9,204382,1,1,1,in
9,205290,1,2,3,in
9,206132,1,2,3,in
9,206972,1,2,3,in
9,207880,1,2,3,in
9,208721,1,2,3,in
9,209562,1,2,3,in
9,210469,1,3,4,in
9,211311,1,3,4,in
9,212152,1,3,4,in
9,213060,1,2,4,in
9,213901,1,2,4,in
9,214742,1,2,4,in
9,215650,1,2,3,in
9,216491,1,2,3,in
9,217332,1,2,3,in
9,218240,1,2,3,in
9,219080,1,2,3,in
9,219921,1,2,3,in
9,220829,1,2,3,in
9,221669,1,2,3,in
9,222511,1,2,3,in
9,223419,1,2,3,in
9,224260,1,2,3,in
9,225100,2,3,4,in
9,226010,2,3,4,in
9,226849,2,3,4,in
9,227690,2,3,4,in
9,228599,1,2,3,in
9,229440,1,2,3,in
9,230281,1,2,3,in
9,231188,2,3,3,in
9,232029,2,3,3,in
9,232869,2,3,3,in
9,233778,2,4,4,in
9,234618,2,4,4,in
9,235460,2,4,4,in
9,236368,1,3,3,in
9,237209,1,3,3,in
9,238051,1,3,3,in
9,238958,2,3,3,in
9,239799,2,3,3,in
9,240640,1,2,2,in
9,241548,1,3,3,in
9,242387,1,3,3,in
9,243228,2,4,4,in
9,244136,2,4,4,in
9,244977,2,4,4,in
9,245818,2,4,4,in
9,246726,2,4,4,in
9,247567,2,4,4,in
9,248409,2,4,4,in
9,249316,2,3,3,in
9,250158,2,3,3,in
9,250998,2,3,3,in
9,251907,2,3,3,in
9,252747,2,3,3,in
9,253588,2,3,3,in
9,254495,2,3,3,in
9,255337,2,3,3,in
9,256178,2,3,3,in
9,257085,2,3,3,in
9,257926,2,3,3,in
9,258766,2,3,3,in
9,259674,2,3,3,in
9,260514,2,3,3,in
9,261356,2,3,3,in
9,262263,2,3,3,in
9,263104,2,3,3,in
9,263945,2,3,3,in
9,264852,2,2,2,in
9,265693,2,2,2,in
9,266534,2,2,2,in
9,267443,2,3,3,in
9,268283,2,3,3,in
9,269124,2,3,3,in
9,270031,2,3,3,in
9,270872,2,3,3,in
9,271714,2,3,3,in
9,272622,1,2,2,in
9,273463,1,2,2,in
9,274305,1,2,2,in
9,275213,0,2,2,in
9,276055,1,3,3,in
9,276894,1,3,3,in
9,277803,1,3,3,in
9,278642,1,3,3,in
9,279484,1,3,3,in
9,280391,1,3,3,in
9,281232,1,3,3,in
9,282073,0,2,2,in
9,282981,0,2,2,in
9,283822,0,2,2,in
9,284663,1,3,3,in
9,285571,2,3,3,in
9,286411,2,3,3,in
9,287253,2,3,3,in
9,288160,1,2,2,in
9,289001,1,2,2,in
9,289842,1,2,2,in
9,290750,1,2,2,in
9,291591,1,2,2,in
9,292431,1,2,2,in
9,293340,1,2,2,in
9,294180,1,2,2,in
9,295021,1,2,2,in
9,295928,1,2,2,in
9,296769,2,3,3,in
9,297610,2,3,3,in
9,298517,2,3,3,in
9,299359,1,2,2,in
9,300199,1,2,2,in
9,301107,1,2,2,in
9,301947,1,2,2,in
9,302789,1,2,2,in
9,303697,1,2,2,in
9,304538,1,2,2,in
9,305380,1,2,2,in
9,306287,1,2,2,in
9,307128,1,2,2,in
9,307969,1,2,2,in
9,308877,2,4,4,in
9,309718,2,4,4,in
9,310558,2,4,4,in
9,311467,1,2,2,in
9,312307,1,2,2,in
9,313149,1,2,2,in
9,314056,1,3,3,in
9,314897,1,3,3,in
9,315739,1,3,3,in
9,316646,1,2,2,in
9,317488,1,2,2,in
9,318328,1,2,2,in
9,319236,1,2,2,in
9,320076,1,2,2,in
9,320918,1,2,2,in
9,321825,1,2,3,in
9,322666,1,2,3,in
9,323509,2,3,4,in
9,324415,2,3,4,in
9,325257,2,3,4,in
9,326097,2,3,4,in
9,327006,2,3,4,in
9,327846,2,3,4,in
9,328687,2,3,4,in
9,329595,2,3,4,in
9,330436,2,3,4,in
9,331277,2,3,4,in
9,332184,2,3,4,in
9,333026,2,3,4,in
9,333867,2,3,4,in
9,334774,2,3,4,in
9,335614,2,3,4,in
9,336455,2,3,4,in
9,337363,2,3,4,in
9,338204,2,3,4,in
9,339045,2,3,4,in
9,339953,2,3,4,in
9,340795,2,3,4,in
9,341636,2,3,4,in
9,342543,2,3,5,in
9,343385,2,3,5,in
9,344225,2,3,5,in
9,345134,2,3,4,in
9,345974,2,3,4,in
9,346816,2,3,4,in
9,347724,2,4,4,in
9,348565,2,4,4,in
9,349406,2,4,4,in
9,350314,2,4,4,in
9,351155,2,4,4,in
9,351996,2,4,4,in
9,352904,2,4,4,in
9,353745,2,4,4,in
9,354586,2,4,4,in
9,355494,3,4,4,in
9,356335,3,4,4,in
9,357176,3,4,4,in
9,358084,3,5,5,in
9,358926,3,5,5,in
9,359767,3,5,5,in
9,360675,3,4,4,in
9,361517,3,4,4,in
9,362357,3,4,4,in
9,363265,2,4,4,in
9,364105,2,4,4,in
9,364947,2,4,4,in
9,365854,2,4,4,in
9,366695,2,4,4,in
9,367537,2,4,4,in
9,368445,2,4,4,in
9,369286,2,4,4,in
9,370127,2,4,4,in
9,371035,2,4,4,in
9,371877,2,4,4,in
9,372718,2,4,4,in
9,373625,2,4,4,in
9,374467,2,4,4,in
9,375308,2,4,4,in
9,376216,2,4,4,in
9,377057,2,4,4,in
9,377897,2,4,4,in
9,378806,2,4,4,in
9,379648,2,4,4,in
9,380488,2,4,4,in
9,381396,2,4,4,in
9,382238,2,4,4,in
9,383079,2,4,4,in
9,383987,2,4,4,in
9,384828,2,4,4,in
9,385670,2,4,4,in
9,386577,3,4,4,in
9,387418,3,4,4,in
9,388258,3,4,4,in
9,389167,2,4,4,in
9,390007,2,4,4,in
9,390848,2,4,4,in
9,391756,2,4,4,in
9,392597,2,4,4,in
9,393439,2,4,4,in
9,394346,2,4,4,in
9,395187,2,4,4,in
9,396028,2,4,4,in
9,396936,2,4,4,in
9,397776,2,4,4,in
9,398617,2,4,4,in
9,399525,2,4,4,in
9,400366,2,4,4,in
9,401207,2,4,4,in
9,402115,2,4,4,in
9,402957,2,4,4,in
9,403799,2,4,4,in
9,404706,2,4,4,in
9,405547,2,4,4,in
9,406388,2,4,4,in
9,407297,2,4,4,in
9,408137,2,4,4,in
9,408977,2,4,4,in
9,409885,2,3,5,in
9,410727,2,3,5,in
9,411568,2,3,5,in
9,412475,2,4,5,in
9,413317,2,4,5,in
9,414158,2,4,5,in
9,415067,2,4,5,in
9,415907,2,4,5,in
9,416749,2,4,5,in
9,417656,2,3,4,in
9,418498,2,3,4,in
9,419340,2,3,4,in
9,420248,2,3,6,in
9,421091,2,3,6,in
9,421931,2,3,6,in
9,422838,2,4,6,in
9,423680,2,4,6,in
9,424521,2,4,6,in
9,425428,2,4,7,in
9,426270,2,4,7,in
9,427111,2,4,7,in
9,428019,1,3,5,in
9,428859,1,3,5,in
9,429701,1,3,5,in
9,430608,1,3,5,in
9,431449,1,3,5,in
9,432290,1,3,5,in
9,433198,1,3,5,in
9,434039,1,3,5,in
9,434880,1,3,5,in
9,435788,2,3,5,in
9,436629,2,3,5,in
9,437471,2,3,5,in
9,438378,1,3,4,in
9,439219,1,3,4,in
9,440060,1,3,4,in
9,440968,1,4,5,in
9,441808,1,4,5,in
9,442650,1,4,5,in
9,443557,1,4,5,in
9,444399,1,4,5,in
9,445241,1,4,5,in
9,446148,2,4,4,in
9,446989,2,4,4,in
9,447830,2,4,4,in
9,448738,1,3,3,in
9,449580,1,3,3,in
9,450421,1,3,3,in
9,451330,1,2,2,in
9,452170,1,2,2,in
9,453012,1,2,2,in
9,453919,2,3,3,in
9,454760,2,3,3,in
9,455602,2,3,3,in
9,456509,2,3,3,in
9,457350,2,3,3,in
9,458191,2,3,3,in
9,459099,2,4,4,in
9,459940,2,4,4,in
9,460782,2,4,4,in
9,461689,2,3,3,in
9,462530,2,3,3,in
9,463372,2,3,3,in
9,464279,2,3,3,in
9,465120,2,3,3,in
9,465961,2,3,3,in
9,466870,2,3,3,in
9,467710,2,3,3,in
9,468552,2,3,3,in
9,469460,2,3,3,in
9,470301,2,3,3,in
9,471142,2,3,3,in
9,472050,2,3,3,in
9,472891,2,3,3,in
9,473732,2,3,3,in
9,474640,2,3,3,in
9,475481,2,3,3,in
9,476322,2,3,3,in
9,477230,2,3,3,in
9,478071,2,3,3,in
9,478912,2,3,3,in
9,479820,1,2,2,in
9,480661,1,2,2,in
9,481503,1,2,2,in
9,482410,2,2,2,in
9,483251,2,2,2,in
9,484092,2,2,2,in
9,485001,2,3,3,in
9,485841,2,3,3,in
9,486682,2,3,3,in
9,487590,2,3,3,in
9,488430,2,3,3,in
9,489272,2,3,3,in
9,490180,2,3,3,in
9,491021,2,3,3,in
9,491862,2,3,3,in
9,492770,2,3,3,in
9,493613,2,3,3,in
9,494453,2,3,3,in
9,495362,2,4,4,in
9,496202,2,4,4,in
9,497044,2,4,4,in
9,497952,2,3,5,in
9,498793,2,3,5,in
9,499634,2,3,5,in
9,500542,2,3,4,in
9,501384,2,3,4,in
9,502224,2,3,4,in
9,503133,2,3,4,in
9,503973,2,3,4,in
9,504814,2,3,4,in
9,505722,2,3,4,in
9,506563,2,3,4,in
9,507405,2,3,4,in
9,508312,2,3,4,in
9,509154,2,3,4,in
9,509996,2,3,4,in
9,510903,2,3,4,in
9,511745,2,3,4,in
9,512585,2,3,4,in
9,513494,2,3,4,in
9,514334,2,3,4,in
9,515176,2,3,4,in
9,516084,2,3,4,in
9,516925,2,3,4,in
9,517766,2,3,4,in
9,518674,1,2,3,in
9,519515,1,2,3,in
9,520356,1,2,3,in
9,521264,1,2,3,in
9,522104,1,2,3,in
9,522946,1,2,3,in
9,523854,2,2,2,in
9,524695,2,2,2,in
9,525536,2,2,2,in
9,526444,2,2,2,in
9,527286,2,2,2,in
9,528126,2,2,2,in
9,529035,1,3,3,in
9,529875,1,3,3,in
9,530717,1,3,3,in
9,531624,1,3,3,in
9,532466,1,3,3,in
9,533307,1,3,3,in
9,534215,1,2,2,in
9,535057,1,2,2,in
9,535898,1,2,2,in
9,536806,1,3,3,in
9,537647,2,4,4,in
9,538487,2,4,4,in
9,539396,2,3,3,in
9,540236,1,2,2,in
9,541077,1,2,2,in
9,541984,1,3,3,in
9,542827,1,3,3,in
9,543667,1,3,3,in
9,544574,1,3,3,in
9,545416,1,3,3,in
9,546256,1,3,3,in
9,547165,1,2,2,in
9,548005,1,2,2,in
9,548846,1,2,2,in
9,549754,1,3,5,in
9,550595,1,3,5,in
9,551436,1,3,5,in
9,552344,1,3,5,in
9,553186,1,3,5,in
9,554027,1,3,5,in
9,554935,1,4,5,in
9,555776,2,5,6,in
9,556616,2,5,6,in
9,557524,2,4,6,in
9,558365,1,3,5,in
9,559207,1,3,5,in
9,560114,1,3,4,in
9,560956,1,3,4,in
9,561797,1,3,4,in
9,562705,1,3,5,in
9,563546,1,3,5,in
9,564386,1,3,5,in
9,565295,1,3,5,in
9,566135,1,3,5,in
9,566978,1,3,5,in
9,567884,1,3,5,in
9,568726,1,3,5,in
9,569567,1,3,5,in
9,570475,1,3,5,in
9,571316,1,3,5,in
9,572156,1,3,5,in
9,573065,1,3,4,in
9,573905,1,3,4,in
9,574747,1,3,4,in
9,575654,1,2,2,in
9,576496,1,2,2,in
9,577337,1,2,2,in
9,578244,0,2,2,in
9,579086,0,2,2,in
9,579927,0,2,2,in
9,580834,0,1,1,in
9,581675,0,1,1,in
9,582516,0,1,1,in
9,583424,0,1,1,in
9,584265,0,1,1,in
9,585106,0,1,1,in
9,586013,0,2,2,in
9,586855,0,2,2,in
9,587696,0,2,2,in
9,588604,1,1,1,in
9,589445,1,1,1,in
9,590286,1,1,1,in
9,591195,1,2,2,in
9,592034,1,2,2,in
9,592875,1,2,2,in
9,593783,0,1,1,in
9,594625,0,1,1,in
9,595466,0,1,1,in
9,596374,1,2,2,in
9,597215,1,2,2,in
9,598056,1,2,2,in
9,598964,1,2,2,in
9,599805,1,2,2,in
9,600646,1,2,2,in
9,601554,1,2,2,in
9,602395,1,2,2,in
9,603237,1,2,2,in
9,604144,2,3,3,in
9,604985,2,3,3,in
9,605827,2,3,3,in
9,606734,2,3,3,in
9,607575,2,3,3,in
9,608415,2,3,3,in
9,609324,1,3,3,in
9,610164,1,3,3,in
9,611006,1,3,3,in
9,611913,1,4,4,in
9,612754,1,4,4,in
9,613596,1,4,4,in
9,614504,1,4,4,in
9,615346,1,4,4,in
9,616185,1,4,4,in
9,617094,1,3,3,in
9,617934,2,4,4,in
9,618776,2,4,4,in
9,619684,2,4,4,in
9,620525,2,4,4,in
9,621367,2,4,4,in
9,622274,2,4,4,in
9,623116,2,4,4,in
9,623956,1,3,3,in
9,624865,1,3,3,in
9,625705,1,3,3,in
9,626546,1,3,3,in
9,627453,1,3,3,in
9,628295,1,3,3,in
9,629136,1,3,3,in
9,630044,1,3,3,in
9,630884,1,3,3,in
9,631725,1,3,3,in
9,632633,2,4,4,in
9,633474,2,4,4,in
9,634314,2,4,4,in
9,635223,2,4,4,in
9,636063,1,3,3,in
9,636904,1,3,3,in
9,637812,1,3,3,in
9,638653,2,4,4,in
9,639496,2,4,4,in
9,640402,2,4,4,in
9,641243,2,4,4,in
9,642084,2,4,4,in
9,642992,2,4,4,in
9,643833,2,4,4,in
9,644674,2,4,4,in
9,645582,3,5,5,in
9,646423,3,5,5,in
9,647264,3,5,5,in
9,648171,3,5,5,in
9,649013,3,5,5,in
9,649853,3,5,5,in
9,650761,3,5,5,in
9,651601,3,5,5,in
9,652443,3,5,5,in
9,653350,3,5,5,in
9,654192,3,5,5,in
9,655033,3,5,5,in
9,655940,3,5,5,in
9,656781,3,5,5,in
9,657622,3,5,5,in
9,658530,3,6,6,in
9,659372,3,6,6,in
9,660212,3,6,6,in
9,661121,3,5,5,in
9,661961,3,5,5,in
9,662802,3,5,5,in
9,663711,3,5,5,in
9,664551,3,5,5,in
9,665392,3,5,5,in
9,666300,3,5,5,in
9,667142,3,5,5,in
9,667983,3,5,5,in
9,668891,3,6,6,in
9,669732,3,6,6,in
9,670573,3,6,6,in
9,671481,3,6,6,in
9,672322,3,6,6,in
9,673163,3,6,6,in
9,674071,3,6,6,in
9,674912,3,6,6,in
9,675753,3,6,6,in
9,676661,3,5,5,in
9,677502,3,5,5,in
9,678343,3,5,5,in
9,679251,3,6,6,in
9,680093,3,6,6,in
9,680935,3,6,6,in
9,681842,4,6,6,in
9,682683,4,6,6,in
9,683525,4,6,6,in
9,684432,4,6,6,in
9,685273,4,6,6,in
9,686113,4,6,6,in
9,687022,4,6,6,in
9,687863,4,6,6,in
9,688703,4,6,6,in
9,689612,3,6,6,in
9,690452,3,6,6,in
9,691294,3,6,6,in
9,692202,4,7,7,in
9,693043,4,7,7,in
9,693884,4,7,7,in
9,694792,2,4,4,in
9,695633,2,4,4,in
9,696475,2,4,4,in
9,697382,2,4,4,in
9,698224,3,5,5,in
9,699065,3,5,5,in
9,699973,3,5,5,in
9,700814,3,5,5,in
9,701655,3,5,5,in
9,702563,3,6,6,in
9,703404,3,6,6,in
9,704245,3,6,6,in
9,705153,3,5,5,in
9,705993,3,5,5,in
9,706835,3,5,5,in
9,707742,2,4,4,in
9,708583,2,4,4,in
9,709425,2,4,4,in
9,710332,2,4,4,in
9,711174,2,4,4,in
9,712015,2,4,4,in
9,712924,2,4,4,in
9,713764,2,4,4,in
9,714605,2,4,4,in
9,715513,2,4,4,in
9,716354,2,4,4,in
9,717195,2,4,4,in
9,718102,2,3,3,in
9,718944,2,3,3,in
9,719784,2,3,3,in
9,720693,2,3,3,in
9,721533,2,3,3,in
9,722375,2,3,3,in
9,723282,2,3,3,in
9,724123,2,3,3,in
9,724965,2,3,3,in
9,725873,2,4,4,in
9,726714,2,4,4,in
9,727556,2,4,4,in
9,728463,2,3,4,in
9,729305,2,3,4,in
9,730145,2,3,4,in
9,731054,2,3,5,in
9,731894,2,3,5,in
9,732736,2,3,5,in
9,733643,2,3,4,in
9,734484,2,3,4,in
9,734291,0,0,0,in
9,735129,0,0,0,in
9,736037,0,0,0,in
9,736875,0,0,0,in
9,737714,0,0,0,in
9,738621,0,0,0,in
9,739459,0,0,0,in
9,740297,0,0,0,in
9,741204,0,0,0,in
9,742043,0,0,1,in
9,742882,0,0,1,in
9,743789,0,0,1,in
9,744628,0,0,0,in
9,745465,0,0,0,in
9,746373,0,0,0,in
9,747211,0,0,0,in
9,748049,0,0,1,in
9,748957,0,0,0,in
9,749795,0,0,0,in
9,750633,0,0,0,in
9,751541,0,0,0,in
9,752379,0,0,0,in
9,753217,0,0,0,in
9,754125,0,0,0,in
9,754963,0,0,0,in
9,755801,0,0,0,in
9,756709,0,0,0,in
9,757548,0,0,0,in
9,758386,0,0,0,in
9,759293,0,0,0,in
9,760131,0,0,0,in
9,760970,0,0,0,in
9,761877,0,0,0,in
9,762716,0,0,0,in
9,763553,0,0,0,in
9,764462,0,0,0,in
9,765299,0,0,0,in
9,766137,0,0,0,in
9,767044,0,0,0,in
9,767883,0,0,0,in
9,768721,0,0,0,in
9,769629,0,0,0,in
9,770467,0,0,0,in
9,771305,0,0,0,in
9,772212,0,0,0,in
9,7290,17,30,33,out
9,10078,11,21,22,out
9,12793,10,19,21,out
9,13705,10,19,20,out
9,14543,10,19,20,out
9,15382,11,19,21,out
9,16291,9,17,19,out
9,17129,9,17,19,out
9,17967,9,17,19,out
9,18876,10,18,18,out
9,19714,10,18,18,out
9,20552,10,18,18,out
9,21460,10,17,17,out
9,22299,10,17,17,out
9,23138,10,17,17,out
9,24046,9,15,15,out
9,24885,9,15,15,out
9,25723,9,15,15,out
9,26632,8,12,12,out
9,27469,8,12,12,out
9,28308,8,12,12,out
9,29216,8,12,12,out
9,30055,8,12,12,out
9,30894,8,12,12,out
9,31802,8,12,12,out
9,32641,8,12,12,out
9,33478,8,12,12,out
9,34387,8,12,12,out
9,35225,8,12,12,out
9,36064,8,12,12,out
9,36972,8,12,12,out
9,37811,8,12,12,out
9,38648,8,12,12,out
9,39557,9,13,13,out
9,40395,9,13,13,out
9,41234,9,13,13,out
9,42142,9,15,15,out
9,42981,9,15,15,out
9,43820,9,15,15,out
9,44728,9,13,13,out
9,45566,9,13,13,out
9,46405,9,13,13,out
9,47313,9,14,14,out
9,48152,9,15,15,out
9,48990,9,15,15,out
9,49899,9,15,15,out
9,50737,9,15,15,out
9,51575,9,15,15,out
9,52485,9,15,15,out
9,53322,9,15,15,out
9,54161,9,15,15,out
9,55069,9,16,16,out
9,55908,9,16,16,out
9,56747,9,16,16,out
9,57655,10,16,16,out
9,58494,10,16,16,out
9,59332,10,16,16,out
9,60240,10,18,18,out
9,61079,10,18,18,out
9,61917,10,18,18,out
9,62826,10,18,18,out
9,63664,10,18,18,out
9,64502,10,18,18,out
9,65412,11,19,19,out
9,66249,12,19,19,out
9,67088,12,19,19,out
9,67996,12,19,20,out
9,68835,12,19,20,out
9,69673,12,19,20,out
9,70583,10,19,21,out
9,71420,10,19,21,out
9,72259,10,19,21,out
9,73168,11,19,21,out
9,74006,11,19,21,out
9,74845,11,19,21,out
9,75754,13,20,21,out
9,76593,13,20,21,out
9,77430,13,20,21,out
9,78340,13,20,22,out
9,79177,13,20,22,out
9,80016,13,20,22,out
9,80924,13,21,25,out
9,81763,13,21,25,out
9,82603,13,21,25,out
9,83510,12,20,24,out
9,84348,12,20,24,out
9,85187,12,20,24,out
9,86096,13,20,24,out
9,86934,13,20,24,out
9,87773,13,20,24,out
9,88681,12,18,23,out
9,89520,12,18,22,out
9,90358,12,18,22,out
9,91267,10,18,21,out
9,92105,10,18,21,out
9,92944,10,18,21,out
9,93852,10,18,19,out
9,94691,10,18,19,out
9,95529,10,18,19,out
9,96438,10,17,19,out
9,97276,10,17,19,out
9,98114,10,17,19,out
9,99023,9,18,19,out
9,99862,9,18,19,out
9,100701,9,18,19,out
9,101609,9,18,19,out
9,102448,9,18,19,out
9,103286,9,18,19,out
9,104196,9,18,19,out
9,105033,9,18,19,out
9,105872,9,18,19,out
9,106781,9,17,17,out
9,107618,9,17,17,out
9,108456,9,17,17,out
9,109365,9,17,18,out
9,110203,9,17,18,out
9,111042,9,17,18,out
9,111950,9,17,20,out
9,112789,9,17,20,out
9,113628,9,17,20,out
9,114536,9,18,20,out
9,115375,9,18,20,out
9,116213,9,18,20,out
9,117122,9,18,20,out
9,117960,9,18,20,out
9,118799,9,18,20,out
9,119707,9,18,20,out
9,120546,9,18,20,out
9,121384,9,18,20,out
9,122293,10,18,21,out
9,123131,10,18,21,out
9,123970,10,18,21,out
9,124878,10,17,19,out
9,125717,11,17,19,out
9,126557,11,17,19,out
9,127465,11,16,19,out
9,128304,10,16,19,out
9,129142,10,16,19,out
9,130051,10,16,19,out
9,130889,10,16,19,out
9,131727,10,16,19,out
9,132635,9,16,19,out
9,133474,9,16,19,out
9,134312,9,16,19,out
9,135221,10,17,18,out
9,136059,10,17,18,out
9,136898,10,17,18,out
9,137806,10,18,18,out
9,138716,12,19,19,out
9,139624,12,19,19,out
9,140532,11,20,20,out
9,141442,12,21,21,out
9,142350,12,22,22,out
9,143258,12,24,24,out
9,144167,12,24,24,out
9,145076,13,25,25,out
9,145985,13,26,26,out
9,146893,12,24,24,out
9,147802,12,25,27,out
9,148710,12,26,27,out
9,149549,12,26,27,out
9,150387,12,26,27,out
9,151296,13,25,27,out
9,152134,13,24,26,out
9,152973,13,24,26,out
9,153881,13,24,25,out
9,154720,13,24,25,out
9,155558,13,24,25,out
9,156468,12,23,25,out
9,157305,12,23,25,out
9,158144,12,23,25,out
9,159052,13,23,27,out
9,159891,13,23,27,out
9,160730,13,23,27,out
9,161638,12,22,28,out
9,162477,12,22,28,out
9,163315,12,22,28,out
9,164224,13,22,28,out
9,165062,13,22,28,out
9,165901,13,22,28,out
9,166809,12,21,27,out
9,167648,12,21,27,out
9,168486,12,21,27,out
9,169395,12,21,26,out
9,170233,12,21,26,out
9,171072,12,21,26,out
9,171980,12,19,24,out
9,172819,12,18,24,out
